물품코드,물품명,usage_qty,usage_value,unit_price,transactions,value_share,cumulative_share,abc_class,ved_class,rank
W643507901,히알루미니점안액0.15%(히알루론산나트륨)(1회용)_(0.75mg/0.5mL)(한미약품(주))-0.5mL/관,6024.0,0.0,,119,1.630821014507555e-05,0.9719955379187992,C,,3531
WA08504391,글리베타정2mg(안국약품)-1정,6023.0,0.0,,84,1.6305502938876168e-05,0.9720118434217381,C,,3532
W622803310,아세필엠캡슐(아세브로필린)_(0.1g/1캡슐)((주)마더스제약)-1캡슐,6011.0,0.0,,175,1.6273016464483587e-05,0.9720281164382025,C,,3533
WA25005111,심바스정(영풍제약)-1정,6000.0,0.0,,63,1.6243237196290387e-05,0.9720443596753988,C,,3534
WA34003391,디플라그정(유영제약)-1정,6000.0,0.0,0.0,69,1.6243237196290387e-05,0.9720606029125951,C,,3535
USE0001647,레모나씨플러스,6000.0,0.0,,131,1.6243237196290387e-05,0.9720768461497914,C,,3536
WA02703911,대한생리식염주사액20ml(대한약품공업)-20ml/앰플,6000.0,0.0,0.0,1133,1.6243237196290387e-05,0.9720930893869877,C,,3537
USE0002577,마스크(KF94),6000.0,0.0,,197,1.6243237196290387e-05,0.972109332624184,C,,3538
W641908050,"트루다파엠서방정10/500밀리그램(다파글리플로진,메트포르민)_(1정)((주)보령)-1정",5998.0,0.0,,64,1.6237822783891624e-05,0.9721255704469679,C,,3539
WMD0326423,훼로바유서방정,5991.0,0.0,0.0,641,1.6218872340495954e-05,0.9721417893193084,C,,3540
W696601310,레보티잘정(레보세티리진염산염)_(5mg/1정)(일양바이오팜(주))-1정,5990.0,0.0,0.0,244,1.6216165134296572e-05,0.9721580054844426,C,,3541
USE0000204,영양식(실버웰),5985.0,0.0,0.0,153,1.620262910329966e-05,0.9721742081135459,C,,3542
USE0002501,제일Q플럭스,5978.0,0.0,0.0,313,1.618367865990399e-05,0.9721903917922058,C,,3543
W642707450,"다시디엠정10/100밀리그램(다파글리플로진,시타글립틴)_(1정)(동화약품(주))-1정",5975.0,0.0,,46,1.6175557041305843e-05,0.972206567349247,C,,3544
W658204270,셀레록스캡슐100mg(세레콕시브)_(0.1g/1캡슐)((주)비보존제약)-1캡슐,5973.0,0.0,,56,1.617014262890708e-05,0.9722227374918759,C,,3545
O658105540,한풍반하사심탕(단미엑스산혼합제)-9.6g,5961.79,0.0,,328,1.6139794847412013e-05,0.9722388772867233,C,,3546
O694203840,정우가미소요산(단미엑스산혼합제)-8.55g,5951.0,0.0,0.0,402,1.6110584092520685e-05,0.9722549878708159,C,,3547
USE0001500,일반파스(디펜 플라스타),5948.0,0.0,,133,1.6102462473922537e-05,0.9722710903332898,C,,3548
WA10003681,스카테론정(피나스테리드)_(5mg/1정)((주)메디카코리아)-1정,5946.0,0.0,,69,1.6097048061523774e-05,0.9722871873813513,C,,3549
W648203780,쎄레시브캡슐200mg(세레콕시브)((주)유영제약)-1캡슐,5943.0,0.0,,211,1.608892644292563e-05,0.9723032763077942,C,,3550
W645405390,글리틴리드캡슐(콜린알포세레이트)_(0.4g/1캡슐)(제일약품(주))-1캡슐,5940.0,0.0,,76,1.6080804824327485e-05,0.9723193571126185,C,,3551
USE0001566,뉴케어 데이밀,5936.0,0.0,0.0,171,1.6069975999529956e-05,0.9723354270886181,C,,3552
WA09252101,펠로정10밀리그람(메만틴염산염)_(10mg/1정)(명인제약(주))-1정,5935.5,0.0,,167,1.6068622396430265e-05,0.9723514957110145,C,,3553
WE00890531,벤토린에보할러(글락소스미스클라인)-200회/통,5935.0,0.0,0.0,254,1.6067268793330574e-05,0.9723675629798079,C,,3554
WMD0311114,바이엘아스피린정100mg(바이엘코리아)-1정,5935.0,0.0,,119,1.6067268793330574e-05,0.9723836302486012,C,,3555
W653501600,에스글리토정25/5밀리그램_(1정)(한국베링거인겔하임(주))-1정,5935.0,0.0,0.0,118,1.6067268793330574e-05,0.9723996975173945,C,,3556
O694203490,정우삼출건비탕(단미엑스산혼합제)-10.14 g,5919.0,0.0,,408,1.6023953494140467e-05,0.9724157214708886,C,,3557
WA36705441,카비롤정(삼익제약)-1정,5914.0,0.0,,69,1.601041746314356e-05,0.9724317318883517,C,,3558
W670400700,휴니즈클로피도그렐황산염정((주)휴니즈)-1정,5910.0,0.0,,109,1.5999588638346034e-05,0.97244773147699,C,,3559
W622802300,렙세틴정(레보세티리진염산염)((주)마더스제약)-1정,5909.0,0.0,0.0,430,1.599688143214665e-05,0.9724637283584222,C,,3560
USE0000442,한방파스,5909.0,0.0,,459,1.599688143214665e-05,0.9724797252398544,C,,3561
O623003920,신텍스오적산(단미엑스산혼합제)(한국신텍스제약(주))-13.2g,5908.0,0.0,,283,1.5994174225947268e-05,0.9724957194140803,C,,3562
USE0001302,임산부엠블럼,5900.0,0.0,,906,1.5972516576352216e-05,0.9725116919306567,C,,3563
USE0000311,콜레스틱,5894.0,0.0,0.0,629,1.5956273339155923e-05,0.9725276482039958,C,,3564
W669502330,씨티릴정(글리메피리드)_(2mg/1정)((주)씨티씨바이오)-1정,5892.0,0.0,,209,1.595085892675716e-05,0.9725435990629226,C,,3565
W655501780,자누메트엑스알서방정50/500밀리그램(한국엠에스디(유))-1정,5888.0,0.0,0.0,60,1.5940030101959635e-05,0.9725595390930246,C,,3566
OOM0300147,곽향정기산,5878.5,0.0,0.0,186,1.5914311643065507e-05,0.9725754534046677,C,,3567
WMD0325204,둘코락스에스정(베링거),5876.0,0.0,0.0,384,1.5907543627567054e-05,0.9725913609482952,C,,3568
W698503770,베포쎈정10밀리그램(베포타스틴베실산염)_(10mg/1정)((주)테라젠이텍스)-1정,5872.0,0.0,,361,1.5896714802769528e-05,0.972607257663098,C,,3569
USE0001618,임산부주차증,5869.0,0.0,,908,1.588859318417138e-05,0.9726231462562821,C,,3570
W644003180,메디롤엠정2/500밀리그램_(1정)(삼익제약(주))-1정,5861.0,0.0,0.0,184,1.5866935534576328e-05,0.9726390131918167,C,,3571
W698500160,아테나정50밀리그램(아테놀롤)((주)테라젠이텍스)-1정,5860.5,0.0,0.0,159,1.5865581931476637e-05,0.9726548787737481,C,,3572
WMD0307925,비유피-4정10밀리그램(프로피베린염산염)_(10mg/1정)(제일약품(주))-1정,5856.0,0.0,0.0,166,1.5853399503579417e-05,0.9726707321732517,C,,3573
W658502370,알파디연질캡슐(알파칼시돌)_(0.5㎍/1캡슐)(익수제약(주))-1캡슐,5853.0,0.0,,187,1.5845277884981273e-05,0.9726865774511367,C,,3574
OOM0300141,팔미지황환,5846.0,0.0,0.0,221,1.5826327441585602e-05,0.9727024037785783,C,,3575
W642105530,안플라그서방정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정)((주)유한양행)-1정,5837.0,0.0,,52,1.5801962585791166e-05,0.9727182057411641,C,,3576
WG12000161,자나팜정0.5밀리그람(알프라졸람)_(0.5mg/1정)(명인제약(주))-1정,5836.0,0.0,0.0,134,1.5799255379591784e-05,0.9727340049965437,C,,3577
W645702661,"코데날시럽_(0.2g,3mg,10mg,26.2mg/20mL)(삼아제약(주))-20mL/포",5835.0,0.0,,155,1.5796548173392403e-05,0.9727498015447171,C,,3578
W654304730,아세틸캡슐(아세틸시스테인)(오스틴제약(주))-1캡슐,5813.0,0.0,,264,1.5736989637006004e-05,0.9727655385343541,C,,3579
O655006130,한신보중익기탕(단미엑스산혼합제)-6.18g,5810.0,0.0,,349,1.572886801840786e-05,0.9727812674023725,C,,3580
W642404480,징카민정80mg(은행엽건조엑스)_(80mg/1정)(영진약품(주))-1정,5810.0,0.0,,118,1.572886801840786e-05,0.9727969962703908,C,,3581
W649803111,토라렌주(디클로페낙나트륨)(수출명:토페라렌주사(Toferareninjection))(명문제약(주))-2mL/앰플,5808.5,0.0,0.0,1459,1.5724807209108787e-05,0.9728127210776,C,,3582
WA35504891,메트그린에스알정500mg(녹십자)-1정,5805.0,0.0,,171,1.5715331987410952e-05,0.9728284364095874,C,,3583
USE0000331,혈침,5804.0,0.0,0.0,483,1.571262478121157e-05,0.9728441490343686,C,,3584
USE0000918,파스(송아름),5803.0,0.0,0.0,334,1.5709917575012185e-05,0.9728598589519436,C,,3585
WA02003341,본키연질캡슐(칼시트리올)_(0.25㎍/1캡슐)((주)유유제약)-1캡슐,5802.0,0.0,,56,1.5707210368812804e-05,0.9728755661623124,C,,3586
W653402100,엘프로진캡슐(레보드로프로피진)_(60mg/1캡슐)(동국제약(주))-1캡슐,5802.0,0.0,,103,1.5707210368812804e-05,0.9728912733726812,C,,3587
W646203580,뉴젠포지정5/160밀리그램((주)뉴젠팜)-1정,5801.0,0.0,,81,1.5704503162613423e-05,0.9729069778758438,C,,3588
WA12804111,엘스테인캅셀(대원제약)-1캡슐,5798.0,0.0,0.0,220,1.5696381544015278e-05,0.9729226742573878,C,,3589
W653701930,레피진정(레보드로프로피진)(삼남제약(주))-1정,5795.0,0.0,,309,1.5688259925417134e-05,0.9729383625173131,C,,3590
WA12202232,디프로펜정300mg(한국유니온제약)-1정,5793.5,0.0,,240,1.568419911611806e-05,0.9729540467164293,C,,3591
WA01206171,딜라트렌정(종근당)-1정,5788.5,0.0,,113,1.567066308512115e-05,0.9729697173795144,C,,3592
W646004780,텔미살탄정80밀리그램(텔미사르탄)_(80mg/1정)((주)메디카코리아)-1정,5778.0,0.0,,150,1.5642237420027645e-05,0.9729853596169344,C,,3593
WA20753961,신일알마게이트정(신일제약)-1정,5776.0,0.0,,173,1.563682300762888e-05,0.9730009964399421,C,,3594
USE0000327,단침,5770.0,0.0,,39,1.562057977043259e-05,0.9730166170197125,C,,3595
W641806580,프리토플러스정80/12.5밀리그램_(1정)(광동제약(주))-1정,5767.0,0.0,,68,1.5612458151834446e-05,0.9730322294778644,C,,3596
W670604055,히스판주(부틸스코폴라민브롬화물)(수출명:부스판주디스코판주DISPANInj.)((주)휴온스)-1mL/앰플,5763.5,0.0,0.0,1973,1.5602982930136607e-05,0.9730478324607945,C,,3597
W694004100,"빌다브스엠정50/500밀리그램(빌다글립틴,메트포르민염산염)_(1정)(대웅바이오(주))-1정",5760.0,0.0,,92,1.5593507708438772e-05,0.9730634259685029,C,,3598
W647203830,쎄레브린캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)(한국코러스(주))-1캡슐,5756.0,0.0,,30,1.5582678883641246e-05,0.9730790086473866,C,,3599
W657400252,성광포비돈요오드액7.5%_(7.5g/1000mL)(성광제약(주))-1000mL/병,5753.0,0.0,,75,1.55745572650431e-05,0.9730945832046517,C,,3600
WA27804071,뮤코메드캡슐(구주제약)-1캡슐,5753.0,0.0,0.0,214,1.55745572650431e-05,0.9731101577619168,C,,3601
W647205220,메디솔정(메틸프레드니솔론)_(4mg/1정)(한국코러스(주))-1정,5748.0,0.0,,459,1.556102123404619e-05,0.9731257187831508,C,,3602
WA06703681,디퓨탭서방정(동성제약)-1정,5745.0,0.0,,161,1.5552899615448046e-05,0.9731412716827662,C,,3603
W644308200,코디잔틴정80/12.5밀리그램,5744.0,0.0,0.0,78,1.5550192409248665e-05,0.9731568218751755,C,,3604
O694204980,정우반하후박탕정(단미엑스혼합제)-6정,5741.0,0.0,0.0,204,1.554207079065052e-05,0.9731723639459662,C,,3605
WA08652451,태극암로디핀정(태극제약)-1정,5736.0,0.0,0.0,289,1.552853475965361e-05,0.9731878924807258,C,,3606
USE0000324,한방파스,5735.0,0.0,,419,1.5525827553454228e-05,0.9732034183082793,C,,3607
WA25852051,하원세티리진정(하원제약)-1정,5734.0,0.0,0.0,683,1.5523120347254847e-05,0.9732189414286265,C,,3608
WA17602441,다이미트정(경동제약)-1정,5734.0,0.0,,54,1.5523120347254847e-05,0.9732344645489738,C,,3609
W643202530,디코프정(레보드로프로피진)(동성제약(주))-1정,5731.0,0.0,,286,1.5514998728656702e-05,0.9732499795477024,C,,3610
WA03653072,아라펜정(셀트리온제약)-1정,5728.0,0.0,0.0,111,1.5506877110058558e-05,0.9732654864248125,C,,3611
O694203730,정우평위산(단미엑스산혼합제)-6.54g,5726.0,0.0,0.0,360,1.5501462697659795e-05,0.9732809878875102,C,,3612
W645306630,에소원탑정20/800밀리그램_(1정)(한림제약(주))-1정,5725.0,0.0,,77,1.5498755491460413e-05,0.9732964866430016,C,,3613
WA78800101,카나펜정(한국콜마)-1정,5716.0,0.0,0.0,247,1.5474390635665977e-05,0.9733119610336373,C,,3614
USE0000333,영양보충식(실버웰),5715.0,0.0,0.0,116,1.5471683429466595e-05,0.9733274327170667,C,,3615
WA23402921,디멘토연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)((주)씨엠지제약)-1캡슐,5714.0,0.0,,32,1.5468976223267214e-05,0.97334290169329,C,,3616
WMD0328302,(비급여)고운자임맘정(종근당)-1정,5714.0,0.0,,1850,1.5468976223267214e-05,0.9733583706695133,C,,3617
W697100770,애드민플러스정_(1정)((주)한국피엠지제약)-1정,5703.0,0.0,,76,1.5439196955074014e-05,0.9733738098664684,C,,3618
USE0002335,뉴케어,5700.0,0.0,,144,1.543107533647587e-05,0.9733892409418049,C,,3619
W648506800,텔미탄정80밀리그램(텔미사르탄)(신풍제약(주))-1정,5698.0,0.0,,94,1.5425660924077107e-05,0.973404666602729,C,,3620
USE0001999,혈당스틱(SD),5696.0,0.0,,288,1.542024651167834e-05,0.9734200868492406,C,,3621
W649507991,디어큐어점안액(디쿠아포솔나트륨)(1회용)_(12mg/0.4mL)(유니메드제약(주))-0.4mL/관,5685.0,0.0,,333,1.5390467243485144e-05,0.9734354773164842,C,,3622
W669906400,무파인서방정_(1정)(대한뉴팜(주))-1정,5685.0,0.0,,54,1.5390467243485144e-05,0.9734508677837277,C,,3623
USE0002321,케토크린플라스타,5685.0,0.0,0.0,562,1.5390467243485144e-05,0.9734662582509712,C,,3624
USE0000050,파스,5685.0,0.0,0.0,529,1.5390467243485144e-05,0.9734816487182147,C,,3625
W656004760,코디오르반정160/12.5밀리그램_(1정)(알리코제약(주))-1정,5682.0,0.0,,90,1.5382345624886996e-05,0.9734970310638397,C,,3626
WA00850231,뮤코세린캅셀(한국휴텍스제약)-1캡슐,5681.0,0.0,0.0,242,1.5379638418687615e-05,0.9735124107022584,C,,3627
WA01209051,칸데모어정8밀리그램(칸데사르탄실렉세틸)_(8mg/1정)((주)종근당)-1정,5678.0,0.0,,75,1.537151680008947e-05,0.9735277822190584,C,,3628
USE0005754,칫솔세트,5670.0,0.0,,266,1.5349859150494415e-05,0.973543132078209,C,,3629
WMD0307216,맨소래담로오숀(맨소래덤)-1ml,5668.0,0.0,,247,1.5344444738095652e-05,0.973558476522947,C,,3630
W644603640,더블포지정5/160mg_(1정)(조아제약(주))-1정,5661.0,0.0,0.0,71,1.5325494294699982e-05,0.9735738020172418,C,,3631
WA02107481,피나스타정(중외제약)-1정,5660.0,0.0,,69,1.53227870885006e-05,0.9735891248043302,C,,3632
W641606540,가스모틴에스알정(모사프리드시트르산염수화물)_(15.88mg/1정)((주)대웅제약)-1정,5656.0,0.0,,250,1.531195826370307e-05,0.9736044367625939,C,,3633
W622802460,뉴로가발린캡슐75밀리그램(프레가발린)_(75mg/1캡슐)((주)마더스제약)-1캡슐,5655.0,0.0,,39,1.530925105750369e-05,0.9736197460136514,C,,3634
W650303290,스틸란정(애엽95%에탄올연조엑스(20→1))(진양제약(주))-1정,5652.0,0.0,,171,1.5301129438905545e-05,0.9736350471430903,C,,3635
W653402250,올메론플러스정20/12.5밀리그램,5651.0,0.0,,60,1.5298422232706164e-05,0.973650345565323,C,,3636
W670609230,리나디포정5mg(리나글립틴)_(5mg/1정)((주)휴온스)-1정,5635.0,0.0,,201,1.5255106933516057e-05,0.9736656006722566,C,,3637
WA06653541,박타실린정500mg(아목시실린·설박탐피복실)_(1정)(알리코제약(주))-1정,5632.5,0.0,,374,1.5248338918017601e-05,0.9736808490111746,C,,3638
W669502020,유로다트연질캡슐0.5mg(두타스테리드)_(0.5mg/1캡슐)((주)씨티씨바이오)-1캡슐,5632.0,0.0,0.0,86,1.524698531491791e-05,0.9736960959964895,C,,3639
W646004810,프레리카캡슐50밀리그램(프레가발린)_(50mg/1캡슐)((주)메디카코리아)-1캡슐,5631.0,0.0,,33,1.524427810871853e-05,0.9737113402745983,C,,3640
W053601190,레보발사정5/160밀리그램_(1정)(안국뉴팜(주))-1정,5625.0,0.0,,63,1.5228034871522239e-05,0.9737265683094698,C,,3641
WMD0305593,리나치올에이캅셀(현대약품공업)-1캅셀,5622.0,0.0,,300,1.5219913252924094e-05,0.9737417882227227,C,,3642
W647303470,알테렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)(에이치엘비제약(주))-1정,5621.0,0.0,,130,1.5217206046724711e-05,0.9737570054287694,C,,3643
WMD0327498,후시딘연고(동화약품공업)-5g,5620.46,28140.0,0.0,3001,1.5215744155377047e-05,0.9737722211729248,C,,3644
W653402510,글리메론정_(1정)(동국제약(주))-1정,5615.0,0.0,,52,1.5200962809528422e-05,0.9737874221357343,C,,3645
W669906990,엔피스타정40/5mg_(1정)(대한뉴팜(주))-1정,5610.0,0.0,,48,1.5187426778531513e-05,0.9738026095625129,C,,3646
USE0001907,제일한방파프수에스,5609.0,0.0,,305,1.5184719572332132e-05,0.9738177942820851,C,,3647
O694203540,정우불환금정기산(단미엑스산혼합제)-7.98g,5607.0,0.0,0.0,426,1.5179305159933367e-05,0.9738329735872451,C,,3648
W641804750,로수리딘정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정)(광동제약(주))-1정,5605.0,0.0,,51,1.5173890747534604e-05,0.9738481474779926,C,,3649
USE0001637,후리졸정 2T,5602.0,0.0,,363,1.516576912893646e-05,0.9738633132471216,C,,3650
W643601401,유락신연고(크로타미톤)(5g/50g)((주)녹십자)-50g/개,5600.7,0.0,,373,1.5162249760877261e-05,0.9738784754968824,C,,3651
W648604600,"시타플러스서방정50/500밀리그램(시타글립틴,메트포르민)_(1정)((주)씨엠지제약)-1정",5600.0,0.0,0.0,62,1.5160354716537695e-05,0.9738936358515989,C,,3652
W058200180,아피리드정25밀리그램(레보설피리드)_(25mg/1정)((주)아리제약)-1정,5598.0,0.0,,91,1.5154940304138932e-05,0.9739087907919031,C,,3653
WA17600491,아테놀정(경동제약)-1정,5591.0,0.0,0.0,117,1.513598986074326e-05,0.9739239267817638,C,,3654
WA13351381,뉴젠팜바클로펜정10mg(뉴젠팜)-1정,5589.0,0.0,0.0,72,1.5130575448344497e-05,0.9739390573572121,C,,3655
USE0001028,임산부 앰블럼,5584.0,0.0,,501,1.5117039417347588e-05,0.9739541743966295,C,,3656
WA03404221,레날민정(일동제약)-1정,5584.0,0.0,,87,1.5117039417347588e-05,0.9739692914360468,C,,3657
USE0000272,케펜텍,5582.0,0.0,0.0,464,1.5111625004948825e-05,0.9739844030610518,C,,3658
W628900460,유디바캡슐_(1캡슐)((주)이든파마)-1캡슐,5580.0,0.0,,60,1.510621059255006e-05,0.9739995092716444,C,,3659
WA08450141,리락스정250밀리그램(클로르페네신카르바메이트)_(0.25g/1정)(삼천당제약(주))-1정,5575.0,0.0,,249,1.5092674561553153e-05,0.9740146019462059,C,,3660
USE0001226,혜민고(6매),5575.0,0.0,0.0,558,1.5092674561553153e-05,0.9740296946207675,C,,3661
W052400120,인페나신정5mg(솔리페나신숙신산염)_(5mg/1정)((주)인트로팜텍)-1정,5572.0,0.0,0.0,59,1.5084552942955007e-05,0.9740447791737105,C,,3662
W640902810,올딥정5/40밀리그램((주)일화)-1정,5572.0,0.0,,76,1.5084552942955007e-05,0.9740598637266534,C,,3663
WA15902251,가바틴캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐)(고려제약(주))-1캡슐,5572.0,0.0,,35,1.5084552942955007e-05,0.9740749482795964,C,,3664
W652100050,글루코바이정50밀리그람(아카보즈)_(50mg/1정)((주)한독)-1정,5570.0,0.0,,28,1.5079138530556244e-05,0.974090027418127,C,,3665
USE0001346,란셋(28G),5566.0,7374950.0,1325.0,428,1.5068309705758716e-05,0.9741050957278328,C,,3666
WA23003901,아스틴정(위더스제약)-1정,5566.0,0.0,,77,1.5068309705758716e-05,0.9741201640375385,C,,3667
WMD0328009,(이동)마그밀정500mg,5565.0,0.0,0.0,174,1.5065602499559335e-05,0.9741352296400381,C,,3668
USE0000670,Creatinine(700T),5559.0,0.0,0.0,489,1.5049359262363044e-05,0.9741502789993004,C,,3669
WA12804551,원베롤정12.5mg(대원제약)-1정,5558.5,0.0,,53,1.5048005659263354e-05,0.9741653270049596,C,,3670
WA09703931,리페리돈정2밀리그램(리스페리돈)_(2mg/1정)(환인제약(주))-1정,5556.0,0.0,,145,1.50412376437649e-05,0.9741803682426033,C,,3671
W698501290,모사피트정5밀리그람(구연산모사프리드)((주)테라젠이텍스)-1정,5553.0,0.0,,187,1.5033116025166754e-05,0.9741954013586285,C,,3672
USE0001343,혈당스틱(케어센스),5552.0,0.0,,427,1.5030408818967372e-05,0.9742104317674475,C,,3673
USE0000370,안티푸라민한방카타플라즈마,5552.0,0.0,0.0,477,1.5030408818967372e-05,0.9742254621762665,C,,3674
USE0001680,케토크린24플라스타,5544.0,0.0,,121,1.5008751169372319e-05,0.9742404709274358,C,,3675
W662503460,아피토정20mg(아토르바스타틴칼슘수화물)_(21.7mg/1정)((주)넥스팜코리아)-1정,5536.0,0.0,,39,1.4987093519777265e-05,0.9742554580209556,C,,3676
