standard_item_key,item_name,raw_material_meta_code,raw_material_risk_meta_code,demand_risk_meta_code,mapping_weight,exposure_score,source_rows,review_status,mapping_version
NAME::ITEM_70df7452944bfb490bc4,레피딘정(레보설피리드)((주)한국파비스제약)-1정,LEVOSULPIRIDE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70e4f4864c6b34706232,듀카브플러스정30/5/12.5밀리그램_(1정)((주)보령)-1정,FIMASARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70e9958cf7928abceafe,한미탐스오디정0.4밀리그램(탐스로신염산염)_(0.4mg/1정)(한미약품(주))-1정,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70ed8b6704be086dc7c9,현대발사르탄정80밀리그램(발사르탄)(현대약품(주))-1정,VALSARTAN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70ed95c96bd80c2005c4,텔미르정80밀리그램(텔미사르탄)_(80mg/1정)(한림제약(주))-1정,TELMISARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70f0c7264bcff23016a5,성광포비돈요오드액(성광제약)-1ml,IODINE,AGRI_COMMODITY_PRICE_VOLATILITY;MIDEAST_NAPHTHA_PETROCHEM_SHOCK;RARE_ELEMENT_ORIGIN_CONCENTRATION,INFECTIOUS_DISEASE_OUTBREAK,0.5,0.5,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_70f8c8eae4773fbc7943,베포캄정(베포타스틴베실산염)_(10mg/1정)(동광제약(주))-1정,BEPOTASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_710f4fd14b15d0515e22,메디폼(10*10*0.5),POLYURETHANE_PU,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,MASS_CASUALTY_DISASTER_EVENT,0.5,0.5,10,pending,material-standard-axis-v1-pending-review
NAME::ITEM_711522c5010d19fff1ef,올로파놀점안액(올로파타딘염산염)(한림제약(주))-0.4mL/관,OLOPATADINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71157203a420d00c309c,"라베모어정10/500밀리그램(라베프라졸나트륨,탄산수소나트륨)_(1정)(환인제약(주))-1정",RABEPRAZOLE_SODIUM_BICARBONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7140ff9171e133f1141f,베이슨정0.3밀리그램(보글리보스)_(0.3mg/1정)(에이치케이이노엔(주))-1정,VOGLIBOSE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71458b2610d53fd4c02b,안티크란정625밀리그램(아목시실린·클라불란산칼륨)_(1정)((주)한국파비스제약)-1정,AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,60,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7148d4e289e7796d717b,녹십자폴산정(녹십자)-1정,FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,70,pending,material-standard-axis-v1-pending-review
NAME::ITEM_715220079923fef0cdfc,스토엠정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)((주)마더스제약)-1정,HERBAL_MATERIAL_MULTISOURCE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.5,0.5,78,pending,material-standard-axis-v1-pending-review
NAME::ITEM_716a967d3ce58cd76494,유니베실정5mg(암로디핀베실산염)_(6.944mg/1정)(구주제약(주))-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,13,pending,material-standard-axis-v1-pending-review
NAME::ITEM_716c478831333b705c81,미앤디주(삼진제약)-앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_716cf7549ed113b589d4,뉴마코연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐)((주)유유제약)-1캡슐,OMEGA3_FATTY_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,13,pending,material-standard-axis-v1-pending-review
NAME::ITEM_717865ae3124aa2ac1c0,A형간염 (성인유료 아박심0.5ml),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71834d9373715acceec0,리포직점안겔(카보머)(20mg/10g)((주)바슈헬스코리아)-10g/개,CARBOMER,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_718c032baa8f63b56f48,트라젠타듀오정2.5/500밀리그램(베링거인겔하임(주))-1정,LINAGLIPTIN_METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,88,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71a3d9378199cf49cc11,"레아스정_(당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1), 0.4054g/1정)(한림제약(주))-1정",HERBAL_MATERIAL_MULTISOURCE,HANBANG_MULTISOURCE_ORIGIN_RISK,SEASONAL_CLIMATE_PATTERN;LIFESTYLE_CALENDAR_EVENT,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71b29570aaacccd107e5,노스카나겔(10g)(동아제약(주))-10g/개,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71b9a33895427f5f9aef,아나레보정(레보드로프로피진)(아주약품(주))-1정,LEVODROPROPIZINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71d05e2d6642c0d6c879,대한아트로핀황산염주사액(대한약품공업(주))-1mL/앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,45,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71de7b9183cb231bca77,오프로신이용액(오플록사신)_(15mg/5mL)(제이더블유중외신약(주))-5mL/병,OFLOXACIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_71f6401a45f99ddc094d,파미론주사(파미드론산나트륨오수화물)_(19.84mg/1mL)((주)비씨월드제약)-1mL/앰플,PAMIDRONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72072511f0a4df7c1cfa,아이알코돈정10밀리그램(옥시코돈염산염)(유니메드제약(주))-1정,OXYCODONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72077bcfafe510ad4090,TB-간장약,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_721be85514cc0c40feb4,가모틴정(모사프리드시트르산염수화물)((주)일화)-1정,MOSAPRIDE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7223fee6fba7100589fb,악트본정35밀리그램(리세드론산나트륨2.5수화물)(풍림무약(주))-1정,RISEDRONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,12,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7229b98e615a223e0342,글라디엠정2밀리그램(글리메피리드)_(2mg/1정)((주)유한양행)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,14,pending,material-standard-axis-v1-pending-review
NAME::ITEM_722e8008829925343fcf,후시딘연고(퓨시드산나트륨)(02g/10g)(동화약품(주))-10g/개,FUSIDIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,553,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72335cba37588da57df9,대웅바이오에페리손서방정(에페리손염산염)_(75mg/1정)(대웅바이오(주))-1정,EPERISONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_723d9d64ccde102c5773,비타민D플러스 4000IU(종근당),VITAMIN_SYNTHETIC_RAWMATERIAL,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72424e5ade2ed301eee7,텔미베타정40밀리그램(텔미사르탄)_(40mg/1정)(대웅바이오(주))-1정,TELMISARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,24,pending,material-standard-axis-v1-pending-review
NAME::ITEM_724265d21cd986039b0a,유리토스정(이미다페나신)((주)엘지생명과학)-1정,IMIDAFENACIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_724b16fb646d627f5ada,폴가정(폴산),FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,34,pending,material-standard-axis-v1-pending-review
NAME::ITEM_726c34838b4e02782335,이든세파클러캡슐(세파클러수화물)_(0.25g/1캡슐)((주)이든파마)-1캡슐,CEFACLOR,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7289d9e49bde274d50bc,라베파정20밀리그램(라베프라졸나트륨)((주)한국코러스제약)-1정,RABEPRAZOLE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_728de834973d0f10f8b8,마운자로프리필드펜주5mg/0.5ml (한국릴리),PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7297fdfb37540256692d,뮤코다인캡슐200mg(아세틸시스테인)((주)테라젠이텍스)-1캡슐,ACETYLCYSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72a85413cedaa3224735,레바킨시럽(레보드로프로피진)_(3g/500mL)(삼아제약(주))-500(1)mL/병,LEVODROPROPIZINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72a9bacf936ddcade712,명문암브록솔주사 2밀리리터(명문제약(주))-2mL/앰플,AMBROXOL,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,10,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72c2c13c20fff2435e04,에이디핀정(암로디핀베실산염)_(6.944mg/1정)(아이큐어(주))-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,41,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72cc593dd72e272d6e9b,올테놀정50mg(아테놀롤)(익수제약(주))-1정,ATENOLOL,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,205,pending,material-standard-axis-v1-pending-review
NAME::ITEM_72f09199b1c4e6888024,제리티딘정20밀리그램(파모티딘)_(20mg/1정)(제일약품(주))-1정,FAMOTIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_730b053ec4108ce5e740,하이살탄정8mg(칸데사르탄실렉세틸)(알리코제약(주))-1정,CANDESARTAN_CILEXETIL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,11,pending,material-standard-axis-v1-pending-review
NAME::ITEM_731832cec2f5b62716c3,코푸정(유한양행)-1정(원내약),COUGH_COLD_COMBO,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,37,pending,material-standard-axis-v1-pending-review
NAME::ITEM_731a7e61cf6b00d3a2fd,루마겔(한미약품)-1g (포장단위 50g),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_731ef090b2994d31a22a,몬테잘정10밀리그램(몬테루카스트나트륨)(한미약품(주))-1정,MONTELUKAST,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7320ff32e57dc886db61,"노보믹스30플렉스펜주100단위/밀리리터(인슐린아스파트,유전자재조합)_(300unit/3mL)(노보노디스크제약(주))-3mL/펜",INSULIN_ASPART,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73244513bd89ef7bd032,대상포진(만50세이상),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_732f9c6a29887b0eff92,드로피진시럽(레보드로프로피진)_(3g/500mL)(코오롱제약(주))-500(1)mL/병,LEVODROPROPIZINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73329a3ea9f6e66e8cee,베포란정10밀리그램(베포타스틴베실산염)_(10mg/1정)((주)화이트생명과학)-1정,BEPOTASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7333ded683ac51566026,로수브젯정10/10밀리그램_(1정)(진양제약(주))-1정,ROSUVASTATIN_EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7335606537eb99308b33,훼리너프(녹십자)-30캡슐,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,19,pending,material-standard-axis-v1-pending-review
NAME::ITEM_734d4f064bb1922ef352,페라미빅트프리믹스주(페라미비르수화물) 60ml,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_735487fcd8e3d55f75da,트리암시놀론주사50밀리그램(트리암시놀론아세토니드)(동광제약(주))-5mL/병,TRIAMCINOLONE_ACETONIDE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_737138f1fb3b84bdb291,티어린에스점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5mL)((주)옵투스제약)-0.5mL/관,SODIUM_HYALURONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_737faf505694ba4863a0,올테놀정50mg(아테놀롤)(익수제약(주))-1정,ATENOLOL,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,205,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73a0273aa80ff0556489,대한아미노필린주사액(2.5%)(대한약품공업(주))-10mL/앰플,AMINOPHYLLINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73bf7b94c6dbff0b7641,종근당비타민씨골드정1000밀리그램(아스코르브산97%과립)(103093g/1정)((주)종근당)-1정,VITAMIN_C,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,15,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73cba21864b8825f32ed,노바스핀정5mg(성원애드콕),AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,24,pending,material-standard-axis-v1-pending-review
NAME::ITEM_73f06a7ae0b69d3c758f,타무로신캡슐(탐스로신염산염)((주)일화)-1캡슐,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_740f3d626688b1b92410,에피움정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정)((주)메디카코리아)-1정,ESOMEPRAZOLE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,19,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74109a2cd72ef1ead2b1,삼진디아제팜주(삼진제약(주))-2mL/앰플,DIAZEPAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,15,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7420231d1dc4ab16bdc6,"레오스틴정_(당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1), 0.4054g/1정)(코오롱제약(주))-1정",HERBAL_MATERIAL_MULTISOURCE,HANBANG_MULTISOURCE_ORIGIN_RISK,SEASONAL_CLIMATE_PATTERN;LIFESTYLE_CALENDAR_EVENT,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_742d11bb054f970042c5,피나세트정5mg(피나스테리드)_(5mg/1정)(익수제약(주))-1정,FINASTERIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,15,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7433d95f18bd53bcb0eb,트리암주(트리암시놀론아세토니드)(수출명:AMTOCORTInjection)_(40mg/1mL)(신풍제약(주))-1mL/병,TRIAMCINOLONE_ACETONIDE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_746edce002b1a2ad3369,A형간염 1ml,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74706b8e3b7595e86234,"산소마스크(비재흡입, 성인)",POLYPROPYLENE_PP,SEA_NATURAL_RUBBER_ORIGIN_CONCENTRATION;MIDEAST_NAPHTHA_PETROCHEM_SHOCK,INFECTIOUS_DISEASE_OUTBREAK,0.5,0.5,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7479be77b513465efa49,에스암로실정2.5밀리그램(에스암로디핀베실산염이수화물)_(3.69mg/1정)(경동제약(주))-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_7480e40a295ec53b73da,리메드정2mg(글리메피리드)_(2mg/1정)((주)이든파마)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74880999079b37fc9384,에슈바정10/10밀리그램((주)휴온스)-1정,ROSUVASTATIN_EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_749380413ee9c9ad8d65,베아비오캡슐(바실루스리케니포르미스균)(대웅바이오(주))-1캡슐,BACILLUS_LICHENIFORMIS,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74a84c1618b093e217e4,리세즈정150mg(리세드론산나트륨)_(0.1589g/1정)((주)휴니즈)-1정,RISEDRONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74ae908a3df84e8f4a0c,유로신서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)((주)화이트생명과학)-1정,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74b0bc3c95cc83439dd1,알레지트정(에피나스틴염산염)(이연제약(주))-1정,EPINASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74c2209bfda83bdfa1e4,우리들아세틸시스테인캡슐200mg_(0.2g/1캡슐)((주)팜젠사이언스)-1캡슐,ACETYLCYSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,25,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74ce291d617a32ecd459,니자드정(니자티딘)_(75mg/1정)((주)이든파마)-1정,NIZATIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74d59ca6709346112900,크레스정5밀리그램(로수바스타틴칼슘)(알리코제약(주))-1정,ROSUVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74d8a23379b933eba382,헤모나민정(마더스제약)-정/박스,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74e0d57bb658f0380307,팜스빌(엽산),FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,58,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74f31cd53af33b0def04,동아패밀리솔루션유산균(동아제약(주)),PROBIOTIC_BACTERIAL_CULTURE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_74f6d531fdf58884a5fb,A형간염 (성인유료 아박심0.5ml),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_75014494d78741a3c288,셀티스파모티딘정20밀리그램(파모티딘)_(20mg/1정)((주)텔콘알에프제약)-1정,FAMOTIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,242,pending,material-standard-axis-v1-pending-review
NAME::ITEM_750929475b6c27461668,페노시드캡슐(페노피브릭산)_(0.135g/1캡슐)(한미약품(주))-1캡슐,FENOFIBRIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_751bc580cb0622085dec,엘로인캡슐(에르도스테인)_(0.3g/1캡슐)(한국코러스(주))-1캡슐,ERDOSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,23,pending,material-standard-axis-v1-pending-review
NAME::ITEM_752b2885aa3096f40d59,뉴에르도테캡슐(에르도스테인)_(0.3g/1캡슐)(안국뉴팜(주))-1캡슐,ERDOSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
