물품코드,물품명,sample_size,raw_median_days,credibility,review_period_days
USE0000001,그린비아,7,111.0,0.6859185028929208,108.2
USE0000001,기피제,11,151.0,0.7743591917034056,139.9
USE0000001,뉴케어,5,95.0,0.609362685123064,97.7
USE0000001,뉴케어 데이밀,7,72.0,0.6859185028929208,81.4
USE0000001,당뇨스틱,6,175.0,0.6517988434649009,149.6
USE0000001,당화혈색소,5,359.0,0.609362685123064,258.6
USE0000001,대한 멸균거즈(2*2),5,31.0,0.609362685123064,58.7
USE0000001,듀어덤,5,126.0,0.609362685123064,116.6
USE0000001,듀오덤,5,215.0,0.609362685123064,170.9
USE0000001,드레싱-포비돈스왑,6,102.0,0.6517988434649009,102.0
USE0000001,라텍스장갑,6,156.5,0.6517988434649009,137.5
USE0000001,란셋,54,146.5,0.9439685770221489,144.0
USE0000001,물티슈,5,165.0,0.609362685123064,140.4
USE0000001,방문파스,20,61.5,0.8618722942040995,67.1
USE0000001,삐콤,15,33.0,0.8239361571668503,45.1
USE0000001,센트룸,5,104.0,0.609362685123064,103.2
USE0000001,슈퍼포아5*7,5,168.0,0.609362685123064,142.2
USE0000001,써지코튼,6,129.5,0.6517988434649009,119.9
USE0000001,알콜솜,6,159.5,0.6517988434649009,139.5
USE0000001,알콜스왑,9,157.0,0.7373849397414085,142.6
USE0000001,약봉투,12,146.5,0.7891988132134214,137.1
USE0000001,일회용주사기,5,101.0,0.609362685123064,101.4
USE0000001,재가암영양제,5,174.0,0.609362685123064,145.9
USE0000001,접착파스,8,82.0,0.713948244582345,87.7
USE0000001,주사기,62,159.0,0.9508430400625738,156.2
USE0000001,주사기(3cc),6,194.5,0.6517988434649009,162.3
USE0000001,주사기-3cc,5,176.0,0.609362685123064,147.1
USE0000001,주사기3cc,9,116.0,0.7373849397414085,112.3
USE0000001,치매-물티슈,9,85.0,0.7373849397414085,89.5
USE0000001,케토크린,41,31.0,0.9274907203590728,36.1
USE0000001,케토크린플라스타,45,91.0,0.9335074271217441,91.7
USE0000001,케펜텍,11,110.0,0.7743591917034056,108.2
USE0000001,콜레스테롤,6,75.5,0.6517988434649009,84.7
USE0000001,콜레스테롤검사지,7,146.0,0.6859185028929208,132.2
USE0000001,콜레스테롤스틱,7,249.0,0.6859185028929208,202.8
USE0000001,콜레스테롤스틱(아큐트렌드GC),13,94.0,0.8022069811890467,95.6
USE0000001,틀니세정제,8,116.0,0.713948244582345,112.0
USE0000001,파스,63,91.0,0.9515855329501971,91.5
USE0000001,"파스(케토톱, 케펜텍, 케토크린 등)",5,65.0,0.609362685123064,79.5
USE0000001,포비돈스왑스틱,5,154.0,0.609362685123064,133.7
USE0000001,포비돈스틱,11,181.0,0.7743591917034056,163.2
USE0000001,한방파스,16,78.5,0.8331036212313633,82.4
USE0000001,혈당검사지,38,118.0,0.9222115967885741,116.8
USE0000001,혈당기대여(스틱50개),13,51.0,0.8022069811890467,61.1
USE0000001,혈당스트립,16,104.5,0.8331036212313633,104.1
USE0000001,혈당스틱,135,122.0,0.9768077333886708,121.5
USE0000001,혈당스틱 (50매),6,140.5,0.6517988434649009,127.1
USE0000001,혈당스틱(50T),9,31.0,0.7373849397414085,49.6
USE0000001,혈당스틱(케어센스N),11,87.0,0.7743591917034056,90.4
USE0000001,혈당측정 검사지,7,98.0,0.6859185028929208,99.3
USE0000002,(검사)콜레스테롤4종 검사지,5,47.0,0.609362685123064,68.5
USE0000002,(소모품)드레싱세트,5,118.0,0.609362685123064,111.7
USE0000002,3cc주사기,8,168.0,0.713948244582345,149.1
USE0000002,ACCU-CHECK performa,5,99.0,0.609362685123064,100.2
USE0000002,Cassette LP+Glu 10T,15,38.0,0.8239361571668503,49.3
USE0000002,녹십자그린 혈당시험지,5,134.0,0.609362685123064,121.5
USE0000002,당뇨스틱,8,166.5,0.713948244582345,148.0
USE0000002,당화혈색소,12,108.5,0.7891988132134214,107.1
USE0000002,당화혈색소 카트리지,6,76.5,0.6517988434649009,85.4
USE0000002,당화혈색소스틱,5,91.0,0.609362685123064,95.3
USE0000002,듀오덤,10,180.5,0.757272044090506,161.4
USE0000002,드레싱세트,9,92.0,0.7373849397414085,94.6
USE0000002,라텍스글러브,9,156.0,0.7373849397414085,141.8
USE0000002,란셋,46,167.0,0.9348587567742591,162.8
USE0000002,란셋(방문),5,110.0,0.609362685123064,106.9
USE0000002,멸균거즈4*4,5,71.0,0.609362685123064,83.1
USE0000002,바로코민,8,75.5,0.713948244582345,83.1
USE0000002,불소용액,5,55.0,0.609362685123064,73.4
USE0000002,소변검사지,6,120.0,0.6517988434649009,113.7
USE0000002,손수건(모유수유홍보용),5,99.0,0.609362685123064,100.2
USE0000002,아큐트랜드콜레스테롤,6,92.5,0.6517988434649009,95.8
USE0000002,알콜솜,7,189.0,0.6859185028929208,161.7
USE0000002,연고통,6,135.5,0.6517988434649009,123.8
USE0000002,재가암영양제,7,120.0,0.6859185028929208,114.3
USE0000002,재가암영양제(방문),6,98.5,0.6517988434649009,99.7
USE0000002,주사기,14,158.5,0.8137030369094728,148.0
USE0000002,치매-기저귀(팬티형),9,85.0,0.7373849397414085,89.5
USE0000002,치매기저귀대형,10,61.0,0.757272044090506,71.0
USE0000002,케토그린 파스,5,84.0,0.609362685123064,91.0
USE0000002,케토크린,9,115.0,0.7373849397414085,111.6
USE0000002,케토크린플라스타,14,105.5,0.8137030369094728,104.8
USE0000002,케펜텍 파스,5,117.0,0.609362685123064,111.1
USE0000002,코드프리,5,125.0,0.609362685123064,116.0
USE0000002,콜레스테롤검사지,13,88.0,0.8022069811890467,90.8
USE0000002,콜레스테롤스틱,29,105.0,0.900473070559491,104.7
USE0000002,파스,61,44.0,0.9500774184626258,46.9
USE0000002,파스(방문건강관리),13,51.0,0.8022069811890467,61.1
USE0000002,포비돈스왑,14,158.5,0.8137030369094728,148.0
USE0000002,포비돈스왑스틱,5,178.0,0.609362685123064,148.3
USE0000002,포비돈스틱,21,290.0,0.8675788022781872,265.1
USE0000002,포비돈스틱스왑,15,105.0,0.8239361571668503,104.5
USE0000002,포비돈일회용드레싱스틱,5,85.0,0.609362685123064,91.6
USE0000002,포스틱스왑스틱,5,258.0,0.609362685123064,197.1
USE0000002,포타딘스틱스왑,5,249.0,0.609362685123064,191.6
USE0000002,폴리글러브,6,227.0,0.6517988434649009,183.5
USE0000002,한방파스,7,117.0,0.6859185028929208,112.3
USE0000002,해충기피제,5,47.0,0.609362685123064,68.5
USE0000002,혈당검사지,51,100.0,0.9408675096457326,100.1
USE0000002,혈당검사지(아큐첵퍼포마),5,157.0,0.609362685123064,135.5
USE0000002,혈당기대여(알콜솜),13,51.0,0.8022069811890467,61.1
USE0000002,혈당스트립,11,127.0,0.7743591917034056,121.4
USE0000002,혈당스틱,165,112.0,0.9809441549107646,111.8
USE0000002,혈당스틱(글루네오플러스),13,94.0,0.8022069811890467,95.6
USE0000002,혈당스틱0.3(글루코크링크),6,144.5,0.6517988434649009,129.7
USE0000003, Capiraly Tube set Hb 50S,10,58.5,0.757272044090506,69.1
USE0000003,(검사)혈당검사지,7,105.0,0.6859185028929208,104.1
USE0000003,(금연)은단,8,38.0,0.713948244582345,56.3
USE0000003,1 혈당검사지,5,46.0,0.609362685123064,67.9
USE0000003,1회용 스틱-Chol(아큐트렌드GC),7,82.0,0.6859185028929208,88.3
USE0000003,3cc주사기,11,137.0,0.7743591917034056,129.1
USE0000003,4종콜레스테롤스틱,5,163.0,0.609362685123064,139.2
USE0000003,구충제,7,365.0,0.6859185028929208,282.4
USE0000003,그린포비돈스틱스왑,5,94.0,0.609362685123064,97.1
USE0000003,기피제,6,173.5,0.6517988434649009,148.6
USE0000003,난셋,13,92.0,0.8022069811890467,94.0
USE0000003,당뇨혈당스틱,5,123.0,0.609362685123064,114.8
USE0000003,듀오덤,13,220.0,0.8022069811890467,196.7
USE0000003,드레싱세트,5,150.0,0.609362685123064,131.2
USE0000003,드레싱키트,11,160.0,0.7743591917034056,146.9
USE0000003,드레싱키트(일회용),5,91.0,0.609362685123064,95.3
USE0000003,드레싱포셉키트,19,3.0,0.8556518088714926,17.3
USE0000003,라텍스글러브,7,147.0,0.6859185028929208,132.9
USE0000003,라텍스장갑,9,118.0,0.7373849397414085,113.8
USE0000003,란셋,68,146.5,0.9549851725213799,144.5
USE0000003,멸균거즈 4*4,7,99.0,0.6859185028929208,99.9
USE0000003,물티슈(치매),6,80.0,0.6517988434649009,87.7
USE0000003,방문) 파스,6,76.0,0.6517988434649009,85.1
USE0000003,스킨스왑,6,103.5,0.6517988434649009,103.0
USE0000003,안전란셋,6,140.0,0.6517988434649009,126.8
USE0000003,알콜솜,8,210.5,0.713948244582345,179.5
USE0000003,알콜솜 100매,17,28.0,0.841363653406724,39.7
USE0000003,주사기,20,171.5,0.8618722942040995,161.9
USE0000003,주사기 3cc,5,106.0,0.609362685123064,104.4
USE0000003,주사기(3cc),5,220.0,0.609362685123064,173.9
USE0000003,주사기3cc,10,86.5,0.757272044090506,90.3
USE0000003,치매 물티슈,7,91.0,0.6859185028929208,94.5
USE0000003,치매기저귀팬티형,10,61.0,0.757272044090506,71.0
USE0000003,치매물티슈,8,57.5,0.713948244582345,70.2
USE0000003,치매팬티형기저귀,6,92.5,0.6517988434649009,95.8
USE0000003,카디오체크 4종검사지(콜레스테롤),6,27.5,0.6517988434649009,53.4
USE0000003,케토크린,20,29.0,0.8618722942040995,39.1
USE0000003,코드프리 혈당스틱,7,85.0,0.6859185028929208,90.3
USE0000003,콜레스테롤 검사지,10,91.0,0.757272044090506,93.7
USE0000003,콜레스테롤 스틱,10,117.0,0.757272044090506,113.4
USE0000003,콜레스테롤검사지,15,68.0,0.8239361571668503,74.0
USE0000003,콜레스테롤스트립,7,151.0,0.6859185028929208,135.6
USE0000003,콜레스테롤스틱,58,44.0,0.9476304447654137,47.0
USE0000003,파스,24,47.5,0.8821812393179619,53.9
USE0000003,파스(경로당),7,72.0,0.6859185028929208,81.4
USE0000003,포비돈스틱,17,200.0,0.841363653406724,184.5
USE0000003,포비돈스틱스왑,6,366.5,0.6517988434649009,274.4
USE0000003,폴리글러브,5,352.0,0.609362685123064,254.3
USE0000003,한방파스,5,161.0,0.609362685123064,138.0
USE0000003,혈당검사지,28,114.0,0.8972836460548829,112.8
USE0000003,혈당검사지(50매),6,104.0,0.6517988434649009,103.3
USE0000003,혈당스틱,92,161.5,0.966332817319264,159.5
USE0000003,혈당스틱(케어센스)-50개/곽,5,59.0,0.609362685123064,75.8
USE0000003,혈당지,9,86.0,0.7373849397414085,90.2
USE0000003,혈당지 (방문),7,99.0,0.6859185028929208,99.9
USE0000004,2 란셋,5,104.0,0.609362685123064,103.2
USE0000004,sd골드당뇨검사지,6,91.5,0.6517988434649009,95.2
USE0000004,거즈 10cm*10cm,5,82.0,0.609362685123064,89.8
USE0000004,구충제,10,224.5,0.757272044090506,194.8
USE0000004,당화혈색소,8,79.5,0.713948244582345,85.9
USE0000004,대한멸균생리식염수,6,81.0,0.6517988434649009,88.3
USE0000004,듀오덤,8,220.0,0.713948244582345,186.2
USE0000004,듀오덤(CGF),6,89.5,0.6517988434649009,93.9
USE0000004,드레싱키트,7,239.0,0.6859185028929208,196.0
USE0000004,란셋,35,122.0,0.9161034064033742,120.3
USE0000004,란셋 (200pcs/곽),7,70.0,0.6859185028929208,80.1
USE0000004,란셋(200개입),11,32.0,0.7743591917034056,47.8
USE0000004,리피드프로,5,142.0,0.609362685123064,126.4
USE0000004,멸균거즈(2*2),6,174.5,0.6517988434649009,149.3
USE0000004,방문 윈스타민,6,65.5,0.6517988434649009,78.2
USE0000004,생리식염수주 20ml,20,3.0,0.8618722942040995,16.7
USE0000004,센티렉스,5,126.0,0.609362685123064,116.6
USE0000004,안전란셋,6,156.5,0.6517988434649009,137.5
USE0000004,알코올솜,7,29.0,0.6859185028929208,51.9
USE0000004,알콜솜,5,125.0,0.609362685123064,116.0
USE0000004,알콜스왑,5,214.0,0.609362685123064,170.2
USE0000004,자동안전란셋30G,5,84.0,0.609362685123064,91.0
USE0000004,주사기,15,165.0,0.8239361571668503,153.9
USE0000004,주사기(3cc),6,156.5,0.6517988434649009,137.5
USE0000004,총콜레스테롤지 (방문),7,107.0,0.6859185028929208,105.4
USE0000004,치매 팬티형 기저귀,8,90.0,0.713948244582345,93.4
USE0000004,치매기저귀(팬티형-대형),7,63.0,0.6859185028929208,75.2
USE0000004,치매물티슈,6,92.5,0.6517988434649009,95.8
USE0000004,케토크린,14,29.0,0.8137030369094728,42.6
USE0000004,케토크린플라스타,12,131.5,0.7891988132134214,125.3
USE0000004,콜레스테롤 스틱,13,64.0,0.8022069811890467,71.5
USE0000004,콜레스테롤검사지,18,77.0,0.8488446318075722,80.8
USE0000004,콜레스테롤스틱,18,141.5,0.8488446318075722,135.5
USE0000004,콜레스테롤스틱(아큐트렌드GC),6,98.5,0.6517988434649009,99.7
USE0000004,파스,21,154.0,0.8675788022781872,147.1
USE0000004,파스(방문보건),5,129.0,0.609362685123064,118.5
USE0000004,팬티형기저귀(치매물품),8,95.0,0.713948244582345,97.0
USE0000004,포비돈스왑,5,161.0,0.609362685123064,138.0
USE0000004,포비돈스왑스틱,6,121.0,0.6517988434649009,114.4
USE0000004,포비돈스틱,18,189.5,0.8488446318075722,176.3
USE0000004,포비돈스틱스왑,17,161.0,0.841363653406724,151.6
USE0000004,포비딘소독스틱(2개입),5,98.0,0.609362685123064,99.6
USE0000004,폴리글러브,6,152.5,0.6517988434649009,134.9
USE0000004,한방파스,13,95.0,0.8022069811890467,96.4
USE0000004,핸드워시,5,132.0,0.609362685123064,120.3
USE0000004,혈당 스틱,5,120.0,0.609362685123064,113.0
USE0000004,혈당검사지,18,74.0,0.8488446318075722,78.2
USE0000004,혈당기대여(란셋),11,61.0,0.7743591917034056,70.3
USE0000004,혈당스트립,6,217.5,0.6517988434649009,177.3
USE0000004,혈당스틱,77,112.0,0.9600363783329998,111.6
USE0000004,혈당스틱(케어센스),7,49.0,0.6859185028929208,65.6
USE0000004,혈당시험지,5,124.0,0.609362685123064,115.4
USE0000005, 란셋,8,42.5,0.713948244582345,59.5
USE0000005,(만성)당뇨스틱,7,79.0,0.6859185028929208,86.2
USE0000005,(방문)물티슈,13,44.0,0.8022069811890467,55.5
USE0000005,1회용드레싱키트,6,52.0,0.6517988434649009,69.4
USE0000005,4 기저귀(팬티형-10/16개입),7,57.0,0.6859185028929208,71.1
USE0000005,기저귀,10,127.5,0.757272044090506,121.3
USE0000005,기피제,5,182.0,0.609362685123064,150.7
USE0000005,네오드레싱(6*7),7,188.0,0.6859185028929208,161.0
USE0000005,뉴케어 (방문),6,94.5,0.6517988434649009,97.1
USE0000005,뉴케어(일반),5,139.0,0.609362685123064,124.5
USE0000005,당화혈색소 스틱,11,101.0,0.7743591917034056,101.2
USE0000005,대일밴드,5,124.0,0.609362685123064,115.4
USE0000005,듀오덤,13,98.0,0.8022069811890467,98.8
USE0000005,듀오덤(Extra Thin),7,81.0,0.6859185028929208,87.6
USE0000005,듀오덤엑스트라씬,9,13.0,0.7373849397414085,36.4
USE0000005,드레싱세트,6,70.5,0.6517988434649009,81.5
USE0000005,드레싱키트,7,180.0,0.6859185028929208,155.5
USE0000005,디매트,5,42.0,0.609362685123064,65.4
USE0000005,라텍스장갑,8,132.5,0.713948244582345,123.8
USE0000005,란 셋,6,110.5,0.6517988434649009,107.5
USE0000005,란셋,44,151.0,0.9320988441598115,147.7
USE0000005,리도가아제,5,135.0,0.609362685123064,122.1
USE0000005,메디폼,5,66.0,0.609362685123064,80.1
USE0000005,물티슈(치매물품),6,103.0,0.6517988434649009,102.7
USE0000005,민트,8,67.0,0.713948244582345,77.0
USE0000005,불소,9,48.0,0.7373849397414085,62.2
USE0000005,알콜솜,12,258.0,0.7891988132134214,225.1
USE0000005,약봉투,5,171.0,0.609362685123064,144.0
USE0000005,영양식이,5,65.0,0.609362685123064,79.5
USE0000005,일회용 란셋,7,105.0,0.6859185028929208,104.1
USE0000005,일회용드레싱세트,8,97.0,0.713948244582345,98.4
USE0000005,일회용드레싱셋트,6,88.5,0.6517988434649009,93.2
USE0000005,자동란셋,5,218.0,0.609362685123064,172.7
USE0000005,재가암(영양제),7,51.0,0.6859185028929208,67.0
USE0000005,주사기,12,201.5,0.7891988132134214,180.5
USE0000005,증진과 홍보물,9,81.0,0.7373849397414085,86.5
USE0000005,치매기저귀(팬티형-중형),7,95.0,0.6859185028929208,97.2
USE0000005,치매물티슈,6,89.0,0.6517988434649009,93.5
USE0000005,치매일반형 기저귀,6,92.5,0.6517988434649009,95.8
USE0000005,치매환자기자재,8,63.0,0.713948244582345,74.2
USE0000005,케어센스 자동란셋,6,91.0,0.6517988434649009,94.8
USE0000005,케토크린플라스타,26,63.0,0.8902495546430217,67.3
USE0000005,콜레스테롤 검사지,11,57.0,0.7743591917034056,67.2
USE0000005,콜레스테롤(3종) 스틱,5,63.0,0.609362685123064,78.2
USE0000005,콜레스테롤검사지,5,119.0,0.609362685123064,112.4
USE0000005,콜레스테롤스트립,12,122.5,0.7891988132134214,118.2
USE0000005,콜레스테롤스틱,5,206.0,0.609362685123064,165.4
USE0000005,콜레스테롤지,5,94.0,0.609362685123064,97.1
USE0000005,콜레스테롤측정 검사지,5,147.0,0.609362685123064,129.4
USE0000005,투약병 100ml,5,117.0,0.609362685123064,111.1
USE0000005,파스,14,56.5,0.8137030369094728,65.0
USE0000005,파스(6개/갑),10,170.0,0.757272044090506,153.5
USE0000005,파스(방문보건),7,84.0,0.6859185028929208,89.7
USE0000005,"파스(케토프로펜, 6개입/매)",8,71.0,0.713948244582345,79.9
USE0000005,파스--건강증진팀,6,24.0,0.6517988434649009,51.2
USE0000005,팬티형 기저귀,7,112.0,0.6859185028929208,108.9
USE0000005,포비돈스왑,5,152.0,0.609362685123064,132.5
USE0000005,포비돈스틱,13,179.0,0.8022069811890467,163.8
USE0000005,포비돈스틱스왑,8,171.5,0.713948244582345,151.6
USE0000005,포스틱스왑액,5,101.0,0.609362685123064,101.4
USE0000005,폴리글러브,6,145.0,0.6517988434649009,130.0
USE0000005,폴리글로브,5,152.0,0.609362685123064,132.5
USE0000005,혈당검사지,22,108.0,0.8728325080109757,107.2
USE0000005,혈당스트립,13,160.0,0.8022069811890467,148.5
USE0000005,혈당스틱,55,164.0,0.9449312286832277,160.6
USE0000005,혈당스틱 50EA,6,45.5,0.6517988434649009,65.2
USE0000005,혈당스틱(미드미50매/통)),5,91.0,0.609362685123064,95.3
USE0000005,혈당지,7,34.0,0.6859185028929208,55.4
USE0000005,혈당지 (방문),5,113.0,0.609362685123064,108.7
USE0000006,1회용 안전 란셋 28G,5,105.0,0.609362685123064,103.8
USE0000006,3cc주사기,12,64.0,0.7891988132134214,72.0
USE0000006,5 디펜드(위생깔개매트-10개입),5,97.0,0.609362685123064,99.0
USE0000006,GOT,7,68.0,0.6859185028929208,78.7
USE0000006,글루코닥터 혈당스틱,6,111.0,0.6517988434649009,107.9
USE0000006,기저귀팬티형(중대형)(치매),6,97.5,0.6517988434649009,99.1
USE0000006,뉴케어(당뇨식),5,139.0,0.609362685123064,124.5
USE0000006,대일밴드,9,134.0,0.7373849397414085,125.6
USE0000006,듀오덤,6,229.5,0.6517988434649009,185.1
USE0000006,드레싱키트,14,77.5,0.8137030369094728,82.1
USE0000006,라텍스글러브,10,206.0,0.757272044090506,180.8
USE0000006,라텍스붕대,6,88.5,0.6517988434649009,93.2
